in_swcid,in_voltage,in_time,out_swcid,out_voltage,out_time,type,instance
1448,0.34984368925114095,1.2280000000000002,13018,0.0190530222109932,5.627999999999997,PFL3,PFL3(PB12c)_L5_C7
2076,0.5847921570125436,1.2280000000000002,13018,0.0190534993831381,5.527999999999997,PFL3,PFL3(PB12c)_L5_C7
1408,0.8757063886879269,1.1280000000000001,13018,0.018815295114302872,5.627999999999997,PFL3,PFL3(PB12c)_L5_C7
3399,0.2813040086280361,1.2280000000000002,13018,0.01935902739139025,5.527999999999997,PFL3,PFL3(PB12c)_L5_C7
4541,0.36596486135300516,1.1280000000000001,13018,0.019585369856526744,5.327999999999998,PFL3,PFL3(PB12c)_L5_C7
1513,0.3889480283890353,1.2280000000000002,13018,0.01904858230816621,5.627999999999997,PFL3,PFL3(PB12c)_L1_C3
1424,0.37916581532921384,1.2280000000000002,13018,0.019027963466469178,5.627999999999997,PFL3,PFL3(PB12c)_L1_C3
3863,0.5343659964238898,1.1280000000000001,13018,0.019245557663870285,5.527999999999997,PFL3,PFL3(PB12c)_L1_C3
4653,0.6331860486291309,1.1280000000000001,13018,0.01944687303332406,5.427999999999997,PFL3,PFL3(PB12c)_L1_C3
1387,0.4541541351422005,1.2280000000000002,13018,0.01899075362703881,5.627999999999997,PFL3,PFL3(PB12c)_L1_C3
